validation_fold,fraction,seed,station_code,source_fold
fold8_poland,0.5,3,IT2339A,fold3_italy
fold8_poland,0.5,3,LT00012,fold5_north
fold8_poland,0.5,3,LT00023,fold5_north
fold8_poland,0.5,3,LT00042,fold5_north
fold8_poland,0.5,3,LT00043,fold5_north
fold8_poland,0.5,3,LU0101A,fold2_france
fold8_poland,0.5,3,LU0102A,fold2_france
fold8_poland,0.5,3,LU0105A,fold2_france
fold8_poland,0.5,3,LV0010R,fold5_north
fold8_poland,0.5,3,LV0022A,fold5_north
fold8_poland,0.5,3,LV0026A,fold5_north
fold8_poland,0.5,3,ME0008A,fold6_balkan_e
fold8_poland,0.5,3,MK0031A,fold7_balkan_s
fold8_poland,0.5,3,MK0034A,fold7_balkan_s
fold8_poland,0.5,3,MK0037A,fold7_balkan_s
fold8_poland,0.5,3,MK0040A,fold7_balkan_s
fold8_poland,0.5,3,MK0042A,fold7_balkan_s
fold8_poland,0.5,3,MK0044A,fold7_balkan_s
fold8_poland,0.5,3,MK0048A,fold7_balkan_s
fold8_poland,0.5,3,MK0049A,fold7_balkan_s
fold8_poland,0.5,3,MK0050A,fold7_balkan_s
fold8_poland,0.5,3,MK0054A,fold7_balkan_s
fold8_poland,0.5,3,NL00007,fold2_france
fold8_poland,0.5,3,NL00014,fold2_france
fold8_poland,0.5,3,NL00016,fold2_france
fold8_poland,0.5,3,NL00131,fold2_france
fold8_poland,0.5,3,NL00138,fold2_france
fold8_poland,0.5,3,NL00230,fold2_france
fold8_poland,0.5,3,NL00247,fold2_france
fold8_poland,0.5,3,NL00444,fold2_france
fold8_poland,0.5,3,NL00449,fold2_france
fold8_poland,0.5,3,NL00485,fold2_france
fold8_poland,0.5,3,NL00488,fold2_france
fold8_poland,0.5,3,NL00491,fold2_france
fold8_poland,0.5,3,NL00494,fold2_france
fold8_poland,0.5,3,NL00538,fold2_france
fold8_poland,0.5,3,NL00551,fold2_france
fold8_poland,0.5,3,NL00553,fold2_france
fold8_poland,0.5,3,NL00556,fold2_france
fold8_poland,0.5,3,NL00561,fold2_france
fold8_poland,0.5,3,NL00573,fold2_france
fold8_poland,0.5,3,NL00636,fold2_france
fold8_poland,0.5,3,NL00643,fold2_france
fold8_poland,0.5,3,NL00644,fold2_france
fold8_poland,0.5,3,NL00703,fold2_france
fold8_poland,0.5,3,NL00704,fold2_france
fold8_poland,0.5,3,NL00738,fold2_france
fold8_poland,0.5,3,NL00741,fold2_france
fold8_poland,0.5,3,NL00742,fold2_france
fold8_poland,0.5,3,NL00821,fold2_france
fold8_poland,0.5,3,NL00934,fold2_france
fold8_poland,0.5,3,NL00938,fold2_france
fold8_poland,0.5,3,NL01497,fold2_france
fold8_poland,0.5,3,NL01912,fold2_france
fold8_poland,0.5,3,NL49557,fold2_france
fold8_poland,0.5,3,NO0011A,fold5_north
fold8_poland,0.5,3,NO0057A,fold5_north
fold8_poland,0.5,3,NO0059A,fold5_north
fold8_poland,0.5,3,NO0061A,fold5_north
fold8_poland,0.5,3,NO0065A,fold5_north
fold8_poland,0.5,3,NO0073A,fold5_north
fold8_poland,0.5,3,NO0074A,fold5_north
fold8_poland,0.5,3,NO0075A,fold5_north
fold8_poland,0.5,3,NO0083A,fold5_north
fold8_poland,0.5,3,NO0109A,fold5_north
fold8_poland,0.5,3,NO0115A,fold5_north
fold8_poland,0.5,3,NO0121A,fold5_north
fold8_poland,0.5,3,NO0122A,fold5_north
fold8_poland,0.5,3,NO0127A,fold5_north
fold8_poland,0.5,3,NO0129A,fold5_north
fold8_poland,0.5,3,NO0130A,fold5_north
fold8_poland,0.5,3,NO0136A,fold5_north
fold8_poland,0.5,3,NO0140A,fold5_north
fold8_poland,0.5,3,NO0148A,fold5_north
fold8_poland,0.5,3,NO0150A,fold5_north
fold8_poland,0.5,3,NO0151A,fold5_north
fold8_poland,0.5,3,NO0152A,fold5_north
fold8_poland,0.5,3,PT01048,fold1_iberia
fold8_poland,0.5,3,PT02019,fold1_iberia
fold8_poland,0.5,3,PT03071,fold1_iberia
fold8_poland,0.5,3,PT03072,fold1_iberia
fold8_poland,0.5,3,PT03083,fold1_iberia
fold8_poland,0.5,3,PT03102,fold1_iberia
fold8_poland,0.5,3,PT04003,fold1_iberia
fold8_poland,0.5,3,PT04006,fold1_iberia
fold8_poland,0.5,3,PT05007,fold1_iberia
fold8_poland,0.5,3,RO0069A,fold6_balkan_e
fold8_poland,0.5,3,RO0070A,fold6_balkan_e
fold8_poland,0.5,3,RO0071A,fold6_balkan_e
fold8_poland,0.5,3,RO0074A,fold6_balkan_e
fold8_poland,0.5,3,RO0077A,fold6_balkan_e
fold8_poland,0.5,3,RO0084A,fold6_balkan_e
fold8_poland,0.5,3,RO0087A,fold6_balkan_e
fold8_poland,0.5,3,RO0119A,fold6_balkan_e
fold8_poland,0.5,3,RO0126A,fold6_balkan_e
fold8_poland,0.5,3,RO0142A,fold6_balkan_e
fold8_poland,0.5,3,RO0154A,fold6_balkan_e
fold8_poland,0.5,3,RO0159A,fold6_balkan_e
fold8_poland,0.5,3,RO0205A,fold6_balkan_e
fold8_poland,0.5,3,RO0226A,fold6_balkan_e
fold8_poland,0.5,3,RO0235A,fold6_balkan_e
fold8_poland,0.5,3,RO0241A,fold6_balkan_e
fold8_poland,0.5,3,RO0245A,fold6_balkan_e
fold8_poland,0.5,3,RO0246A,fold6_balkan_e
fold8_poland,0.5,3,RO0249A,fold6_balkan_e
fold8_poland,0.5,3,RO0253A,fold6_balkan_e
fold8_poland,0.5,3,RO0255A,fold6_balkan_e
fold8_poland,0.5,3,RO0257A,fold6_balkan_e
fold8_poland,0.5,3,RS0028A,fold6_balkan_e
fold8_poland,0.5,3,RS0030A,fold6_balkan_e
fold8_poland,0.5,3,RS0032A,fold6_balkan_e
fold8_poland,0.5,3,RS0050A,fold6_balkan_e
fold8_poland,0.5,3,RS0053A,fold6_balkan_e
fold8_poland,0.5,3,RS0054A,fold6_balkan_e
fold8_poland,0.5,3,SE0001A,fold5_north
fold8_poland,0.5,3,SE0003A,fold5_north
fold8_poland,0.5,3,SE0004A,fold5_north
fold8_poland,0.5,3,SE0058A,fold5_north
fold8_poland,0.5,3,SE0059A,fold5_north
fold8_poland,0.5,3,SE0095A,fold5_north
fold8_poland,0.5,3,SE09569,fold5_north
fold8_poland,0.5,3,SE157992,fold5_north
fold8_poland,0.5,3,SE159388,fold5_north
fold8_poland,0.5,3,SE159402,fold5_north
fold8_poland,0.5,3,SE165095,fold5_north
fold8_poland,0.5,3,SE181259,fold5_north
fold8_poland,0.5,3,SE274590,fold5_north
fold8_poland,0.5,3,SE274652,fold5_north
fold8_poland,0.5,3,SE301113,fold5_north
fold8_poland,0.5,3,SE313381,fold5_north
fold8_poland,0.5,3,SE338683,fold5_north
fold8_poland,0.5,3,SE338685,fold5_north
fold8_poland,0.5,3,SE343956,fold5_north
fold8_poland,0.5,3,SE344172,fold5_north
fold8_poland,0.5,3,SE363816,fold5_north
fold8_poland,0.5,3,SE37658,fold5_north
fold8_poland,0.5,3,SE38350,fold5_north
fold8_poland,0.5,3,SE429526,fold5_north
fold8_poland,0.5,3,SI0001A,fold6_balkan_e
fold8_poland,0.5,3,SI0002A,fold6_balkan_e
fold8_poland,0.5,3,SI0008R,fold6_balkan_e
fold8_poland,0.5,3,SI0036A,fold6_balkan_e
fold8_poland,0.5,3,SI0037A,fold6_balkan_e
fold8_poland,0.5,3,SI0059A,fold6_balkan_e
fold8_poland,0.5,3,SI0071A,fold6_balkan_e
fold8_poland,0.5,3,SI0072A,fold6_balkan_e
fold8_poland,0.5,3,SI0074A,fold6_balkan_e
fold8_poland,0.5,3,SI0076A,fold6_balkan_e
fold8_poland,0.5,3,SI0077A,fold6_balkan_e
fold8_poland,0.5,3,TR0002A,fold7_balkan_s
fold8_poland,0.5,3,TR0015A,fold7_balkan_s
fold8_poland,0.5,3,TR0022A,fold7_balkan_s
fold8_poland,0.5,3,TR0030A,fold7_balkan_s
fold8_poland,0.5,3,TR0031A,fold7_balkan_s
fold8_poland,0.5,3,TR0033A,fold7_balkan_s
fold8_poland,0.5,3,TR0039A,fold7_balkan_s
fold8_poland,0.5,3,TR0052A,fold7_balkan_s
fold8_poland,0.5,3,TR0053A,fold7_balkan_s
fold8_poland,0.5,3,TR0060A,fold7_balkan_s
fold8_poland,0.5,3,TR0070A,fold7_balkan_s
fold8_poland,0.5,3,TR0072A,fold7_balkan_s
fold8_poland,0.5,3,TR0079A,fold7_balkan_s
fold8_poland,0.5,3,TR0080A,fold7_balkan_s
fold8_poland,0.5,3,TR0083A,fold7_balkan_s
fold8_poland,0.5,3,TR0099A,fold7_balkan_s
fold8_poland,0.5,3,TR010641,fold7_balkan_s
fold8_poland,0.5,3,TR0106A,fold7_balkan_s
fold8_poland,0.5,3,TR050431,fold7_balkan_s
fold8_poland,0.5,3,TR061141,fold7_balkan_s
fold8_poland,0.5,3,TR061842,fold7_balkan_s
fold8_poland,0.5,3,TR061941,fold7_balkan_s
fold8_poland,0.5,3,TR140213,fold7_balkan_s
fold8_poland,0.5,3,TR140441,fold7_balkan_s
fold8_poland,0.5,3,TR160512,fold7_balkan_s
fold8_poland,0.5,3,TR170313,fold7_balkan_s
fold8_poland,0.5,3,TR190231,fold7_balkan_s
fold8_poland,0.5,3,TR220341,fold7_balkan_s
fold8_poland,0.5,3,TR260322,fold7_balkan_s
fold8_poland,0.5,3,TR260541,fold7_balkan_s
fold8_poland,0.5,3,TR342841,fold7_balkan_s
fold8_poland,0.5,3,TR342931,fold7_balkan_s
fold8_poland,0.5,3,TR343131,fold7_balkan_s
fold8_poland,0.5,3,TR343611,fold7_balkan_s
fold8_poland,0.5,3,TR343741,fold7_balkan_s
fold8_poland,0.5,3,TR370213,fold7_balkan_s
fold8_poland,0.5,3,TR410741,fold7_balkan_s
fold8_poland,0.5,3,TR411021,fold7_balkan_s
fold8_poland,0.5,3,TR411322,fold7_balkan_s
fold8_poland,0.5,3,TR420831,fold7_balkan_s
fold8_poland,0.5,3,TR421341,fold7_balkan_s
fold8_poland,0.5,3,TR430131,fold7_balkan_s
fold8_poland,0.5,3,TR430441,fold7_balkan_s
fold8_poland,0.5,3,TR550241,fold7_balkan_s
fold8_poland,0.5,3,TR580141,fold7_balkan_s
fold8_poland,0.5,3,TR580231,fold7_balkan_s
fold8_poland,0.5,3,TR600331,fold7_balkan_s
fold8_poland,0.5,3,TR610431,fold7_balkan_s
fold8_poland,0.5,3,TR660241,fold7_balkan_s
fold8_poland,0.5,3,TR680241,fold7_balkan_s
fold8_poland,0.5,3,TR710231,fold7_balkan_s
fold8_poland,0.5,3,TR760213,fold7_balkan_s
fold8_poland,0.5,3,XK0001A,fold6_balkan_e
fold8_poland,0.5,3,XK0003A,fold6_balkan_e
fold8_poland,0.5,3,XK0004A,fold6_balkan_e
fold8_poland,0.5,3,XK0005A,fold6_balkan_e
fold8_poland,0.5,3,XK0008A,fold6_balkan_e
fold8_poland,0.5,3,XK0009A,fold6_balkan_e
fold8_poland,0.5,3,XK0011A,fold6_balkan_e
fold8_poland,1.0,,AD0942A,fold1_iberia
fold8_poland,1.0,,AT0ZOE2,fold4_alpine
fold8_poland,1.0,,AT2KA21,fold4_alpine
fold8_poland,1.0,,AT2KA71,fold4_alpine
fold8_poland,1.0,,AT2WO15,fold4_alpine
fold8_poland,1.0,,AT4S125,fold4_alpine
fold8_poland,1.0,,AT4S235,fold4_alpine
fold8_poland,1.0,,AT4S407,fold4_alpine
fold8_poland,1.0,,AT4S409,fold4_alpine
fold8_poland,1.0,,AT4S432,fold4_alpine
fold8_poland,1.0,,AT51000,fold4_alpine
fold8_poland,1.0,,AT51201,fold4_alpine
fold8_poland,1.0,,AT52000,fold4_alpine
fold8_poland,1.0,,AT52300,fold4_alpine
fold8_poland,1.0,,AT55032,fold4_alpine
fold8_poland,1.0,,AT56072,fold4_alpine
fold8_poland,1.0,,AT60107,fold4_alpine
fold8_poland,1.0,,AT60138,fold4_alpine
fold8_poland,1.0,,AT60164,fold4_alpine
fold8_poland,1.0,,AT60170,fold4_alpine
fold8_poland,1.0,,AT60173,fold4_alpine
fold8_poland,1.0,,AT60176,fold4_alpine
fold8_poland,1.0,,AT60178,fold4_alpine
fold8_poland,1.0,,AT60197,fold4_alpine
fold8_poland,1.0,,AT72110,fold4_alpine
fold8_poland,1.0,,AT72519,fold4_alpine
fold8_poland,1.0,,AT72710,fold4_alpine
fold8_poland,1.0,,AT72821,fold4_alpine
fold8_poland,1.0,,AT72910,fold4_alpine
fold8_poland,1.0,,AT80706,fold4_alpine
fold8_poland,1.0,,AT80807,fold4_alpine
fold8_poland,1.0,,BA0029A,fold6_balkan_e
fold8_poland,1.0,,BA0032A,fold6_balkan_e
fold8_poland,1.0,,BA0043A,fold6_balkan_e
fold8_poland,1.0,,BA0045A,fold6_balkan_e
fold8_poland,1.0,,BA0047A,fold6_balkan_e
fold8_poland,1.0,,BA0058A,fold6_balkan_e
fold8_poland,1.0,,BA0061A,fold6_balkan_e
fold8_poland,1.0,,BA0062A,fold6_balkan_e
fold8_poland,1.0,,BA0065A,fold6_balkan_e
fold8_poland,1.0,,BELAL02,fold2_france
fold8_poland,1.0,,BELAL03,fold2_france
fold8_poland,1.0,,BELAL04,fold2_france
fold8_poland,1.0,,BELAL05,fold2_france
fold8_poland,1.0,,BELAT83,fold2_france
fold8_poland,1.0,,BELEG05,fold2_france
fold8_poland,1.0,,BELGK37,fold2_france
fold8_poland,1.0,,BELHB23,fold2_france
fold8_poland,1.0,,BELHH08,fold2_france
fold8_poland,1.0,,BELMN01,fold2_france
fold8_poland,1.0,,BELOB01,fold2_france
fold8_poland,1.0,,BELRL01,fold2_france
fold8_poland,1.0,,BELSA04,fold2_france
fold8_poland,1.0,,BELSZ05,fold2_france
fold8_poland,1.0,,BETAL09,fold2_france
fold8_poland,1.0,,BETAL10,fold2_france
fold8_poland,1.0,,BETB011,fold2_france
fold8_poland,1.0,,BETDU07,fold2_france
fold8_poland,1.0,,BETH201,fold2_france
fold8_poland,1.0,,BETM204,fold2_france
fold8_poland,1.0,,BETM705,fold2_france
fold8_poland,1.0,,BETM802,fold2_france
fold8_poland,1.0,,BETMEU1,fold2_france
fold8_poland,1.0,,BETMK02,fold2_france
fold8_poland,1.0,,BETN012,fold2_france
fold8_poland,1.0,,BETN016,fold2_france
fold8_poland,1.0,,BETN029,fold2_france
fold8_poland,1.0,,BETN035,fold2_france
fold8_poland,1.0,,BETN043,fold2_france
fold8_poland,1.0,,BETN047,fold2_france
fold8_poland,1.0,,BETN052,fold2_france
fold8_poland,1.0,,BETN054,fold2_france
fold8_poland,1.0,,BETN060,fold2_france
fold8_poland,1.0,,BETN064,fold2_france
fold8_poland,1.0,,BETN067,fold2_france
fold8_poland,1.0,,BETN070,fold2_france
fold8_poland,1.0,,BETN073,fold2_france
fold8_poland,1.0,,BETN085,fold2_france
fold8_poland,1.0,,BETN093,fold2_france
fold8_poland,1.0,,BETN100,fold2_france
fold8_poland,1.0,,BETN113,fold2_france
fold8_poland,1.0,,BETN121,fold2_france
fold8_poland,1.0,,BETN132,fold2_france
fold8_poland,1.0,,BETR001,fold2_france
fold8_poland,1.0,,BETR012,fold2_france
fold8_poland,1.0,,BETR020,fold2_france
fold8_poland,1.0,,BETR215,fold2_france
fold8_poland,1.0,,BETR221,fold2_france
fold8_poland,1.0,,BETR222,fold2_france
fold8_poland,1.0,,BETR223,fold2_france
fold8_poland,1.0,,BETR237,fold2_france
fold8_poland,1.0,,BETR240,fold2_france
fold8_poland,1.0,,BETR401,fold2_france
fold8_poland,1.0,,BETR501,fold2_france
fold8_poland,1.0,,BETR502,fold2_france
fold8_poland,1.0,,BETR503,fold2_france
fold8_poland,1.0,,BETR510,fold2_france
fold8_poland,1.0,,BETR511,fold2_france
fold8_poland,1.0,,BETR512,fold2_france
fold8_poland,1.0,,BETR515,fold2_france
fold8_poland,1.0,,BETR516,fold2_france
fold8_poland,1.0,,BETR701,fold2_france
fold8_poland,1.0,,BETR702,fold2_france
fold8_poland,1.0,,BETR710,fold2_france
fold8_poland,1.0,,BETR740,fold2_france
fold8_poland,1.0,,BETR750,fold2_france
fold8_poland,1.0,,BETR801,fold2_france
fold8_poland,1.0,,BETR802,fold2_france
fold8_poland,1.0,,BETR803,fold2_france
fold8_poland,1.0,,BETR804,fold2_france
fold8_poland,1.0,,BETR805,fold2_france
fold8_poland,1.0,,BETR817,fold2_france
fold8_poland,1.0,,BETR818,fold2_france
fold8_poland,1.0,,BETR823,fold2_france
fold8_poland,1.0,,BETR834,fold2_france
fold8_poland,1.0,,BETR842,fold2_france
fold8_poland,1.0,,BETREG1,fold2_france
fold8_poland,1.0,,BETZD01,fold2_france
fold8_poland,1.0,,BETZD08,fold2_france
fold8_poland,1.0,,BG0020A,fold6_balkan_e
fold8_poland,1.0,,BG0039A,fold6_balkan_e
fold8_poland,1.0,,BG0045A,fold6_balkan_e
fold8_poland,1.0,,BG0046A,fold6_balkan_e
fold8_poland,1.0,,BG0050A,fold6_balkan_e
fold8_poland,1.0,,BG0051A,fold6_balkan_e
fold8_poland,1.0,,BG0053R,fold6_balkan_e
fold8_poland,1.0,,BG0070A,fold6_balkan_e
fold8_poland,1.0,,BG0075A,fold6_balkan_e
fold8_poland,1.0,,CH0002R,fold4_alpine
fold8_poland,1.0,,CH0005A,fold4_alpine
fold8_poland,1.0,,CH0005R,fold4_alpine
fold8_poland,1.0,,CH0008A,fold4_alpine
fold8_poland,1.0,,CH0010A,fold4_alpine
fold8_poland,1.0,,CH0011A,fold4_alpine
fold8_poland,1.0,,CH0031A,fold4_alpine
fold8_poland,1.0,,CH0033A,fold4_alpine
fold8_poland,1.0,,DEBW004,fold4_alpine
fold8_poland,1.0,,DEBW005,fold4_alpine
fold8_poland,1.0,,DEBW009,fold4_alpine
fold8_poland,1.0,,DEBW010,fold4_alpine
fold8_poland,1.0,,DEBW013,fold4_alpine
fold8_poland,1.0,,DEBW015,fold4_alpine
fold8_poland,1.0,,DEBW019,fold4_alpine
fold8_poland,1.0,,DEBW022,fold4_alpine
fold8_poland,1.0,,DEBW023,fold4_alpine
fold8_poland,1.0,,DEBW024,fold4_alpine
fold8_poland,1.0,,DEBW027,fold4_alpine
fold8_poland,1.0,,DEBW029,fold4_alpine
fold8_poland,1.0,,DEBW031,fold4_alpine
fold8_poland,1.0,,DEBW033,fold4_alpine
fold8_poland,1.0,,DEBW038,fold4_alpine
fold8_poland,1.0,,DEBW039,fold4_alpine
fold8_poland,1.0,,DEBW042,fold4_alpine
fold8_poland,1.0,,DEBW046,fold4_alpine
fold8_poland,1.0,,DEBW052,fold4_alpine
fold8_poland,1.0,,DEBW059,fold4_alpine
fold8_poland,1.0,,DEBW073,fold4_alpine
fold8_poland,1.0,,DEBW076,fold4_alpine
fold8_poland,1.0,,DEBW080,fold4_alpine
fold8_poland,1.0,,DEBW081,fold4_alpine
fold8_poland,1.0,,DEBW084,fold4_alpine
fold8_poland,1.0,,DEBW087,fold4_alpine
fold8_poland,1.0,,DEBW098,fold4_alpine
fold8_poland,1.0,,DEBW099,fold4_alpine
fold8_poland,1.0,,DEBW107,fold4_alpine
fold8_poland,1.0,,DEBW112,fold4_alpine
fold8_poland,1.0,,DEBW118,fold4_alpine
fold8_poland,1.0,,DEBW122,fold4_alpine
fold8_poland,1.0,,DEBW125,fold4_alpine
fold8_poland,1.0,,DEBW136,fold4_alpine
fold8_poland,1.0,,DEBW147,fold4_alpine
fold8_poland,1.0,,DEBW152,fold4_alpine
fold8_poland,1.0,,DEBW156,fold4_alpine
fold8_poland,1.0,,DEBY001,fold4_alpine
fold8_poland,1.0,,DEBY004,fold4_alpine
fold8_poland,1.0,,DEBY005,fold4_alpine
fold8_poland,1.0,,DEBY007,fold4_alpine
fold8_poland,1.0,,DEBY009,fold4_alpine
fold8_poland,1.0,,DEBY012,fold4_alpine
fold8_poland,1.0,,DEBY013,fold4_alpine
fold8_poland,1.0,,DEBY014,fold4_alpine
fold8_poland,1.0,,DEBY031,fold4_alpine
fold8_poland,1.0,,DEBY035,fold4_alpine
fold8_poland,1.0,,DEBY037,fold4_alpine
fold8_poland,1.0,,DEBY039,fold4_alpine
fold8_poland,1.0,,DEBY052,fold4_alpine
fold8_poland,1.0,,DEBY053,fold4_alpine
fold8_poland,1.0,,DEBY058,fold4_alpine
fold8_poland,1.0,,DEBY067,fold4_alpine
fold8_poland,1.0,,DEBY077,fold4_alpine
fold8_poland,1.0,,DEBY088,fold4_alpine
fold8_poland,1.0,,DEBY089,fold4_alpine
fold8_poland,1.0,,DEBY099,fold4_alpine
fold8_poland,1.0,,DEBY109,fold4_alpine
fold8_poland,1.0,,DEBY115,fold4_alpine
fold8_poland,1.0,,DEBY121,fold4_alpine
fold8_poland,1.0,,DEBY124,fold4_alpine
fold8_poland,1.0,,DEBY187,fold4_alpine
fold8_poland,1.0,,DEBY198,fold4_alpine
fold8_poland,1.0,,DEHE001,fold4_alpine
fold8_poland,1.0,,DEHE005,fold4_alpine
fold8_poland,1.0,,DEHE008,fold4_alpine
fold8_poland,1.0,,DEHE011,fold4_alpine
fold8_poland,1.0,,DEHE013,fold4_alpine
fold8_poland,1.0,,DEHE018,fold4_alpine
fold8_poland,1.0,,DEHE020,fold4_alpine
fold8_poland,1.0,,DEHE022,fold4_alpine
fold8_poland,1.0,,DEHE024,fold4_alpine
fold8_poland,1.0,,DEHE028,fold4_alpine
fold8_poland,1.0,,DEHE030,fold4_alpine
fold8_poland,1.0,,DEHE032,fold4_alpine
fold8_poland,1.0,,DEHE037,fold4_alpine
fold8_poland,1.0,,DEHE040,fold4_alpine
fold8_poland,1.0,,DEHE041,fold4_alpine
fold8_poland,1.0,,DEHE043,fold4_alpine
fold8_poland,1.0,,DEHE044,fold4_alpine
fold8_poland,1.0,,DEHE045,fold4_alpine
fold8_poland,1.0,,DEHE049,fold4_alpine
fold8_poland,1.0,,DEHE050,fold4_alpine
fold8_poland,1.0,,DEHE051,fold4_alpine
fold8_poland,1.0,,DEHE052,fold4_alpine
fold8_poland,1.0,,DEHE059,fold4_alpine
fold8_poland,1.0,,DEHE060,fold4_alpine
fold8_poland,1.0,,DEHE061,fold4_alpine
fold8_poland,1.0,,DEHE062,fold4_alpine
fold8_poland,1.0,,DEHE063,fold4_alpine
fold8_poland,1.0,,DEHE112,fold4_alpine
fold8_poland,1.0,,DEHE116,fold4_alpine
fold8_poland,1.0,,DEHE131,fold4_alpine
fold8_poland,1.0,,DEHE134,fold4_alpine
fold8_poland,1.0,,DEHE135,fold4_alpine
fold8_poland,1.0,,DENW002,fold4_alpine
fold8_poland,1.0,,DENW006,fold4_alpine
fold8_poland,1.0,,DENW008,fold4_alpine
fold8_poland,1.0,,DENW010,fold4_alpine
fold8_poland,1.0,,DENW021,fold4_alpine
fold8_poland,1.0,,DENW022,fold4_alpine
fold8_poland,1.0,,DENW024,fold4_alpine
fold8_poland,1.0,,DENW029,fold4_alpine
fold8_poland,1.0,,DENW034,fold4_alpine
fold8_poland,1.0,,DENW038,fold4_alpine
fold8_poland,1.0,,DENW040,fold4_alpine
fold8_poland,1.0,,DENW042,fold4_alpine
fold8_poland,1.0,,DENW043,fold4_alpine
fold8_poland,1.0,,DENW053,fold4_alpine
fold8_poland,1.0,,DENW058,fold4_alpine
fold8_poland,1.0,,DENW059,fold4_alpine
fold8_poland,1.0,,DENW062,fold4_alpine
fold8_poland,1.0,,DENW065,fold4_alpine
fold8_poland,1.0,,DENW066,fold4_alpine
fold8_poland,1.0,,DENW067,fold4_alpine
fold8_poland,1.0,,DENW068,fold4_alpine
fold8_poland,1.0,,DENW071,fold4_alpine
fold8_poland,1.0,,DENW074,fold4_alpine
fold8_poland,1.0,,DENW078,fold4_alpine
fold8_poland,1.0,,DENW079,fold4_alpine
fold8_poland,1.0,,DENW081,fold4_alpine
fold8_poland,1.0,,DENW082,fold4_alpine
fold8_poland,1.0,,DENW094,fold4_alpine
fold8_poland,1.0,,DENW095,fold4_alpine
fold8_poland,1.0,,DENW096,fold4_alpine
fold8_poland,1.0,,DENW114,fold4_alpine
fold8_poland,1.0,,DENW116,fold4_alpine
fold8_poland,1.0,,DENW133,fold4_alpine
fold8_poland,1.0,,DENW136,fold4_alpine
fold8_poland,1.0,,DENW179,fold4_alpine
fold8_poland,1.0,,DENW181,fold4_alpine
fold8_poland,1.0,,DENW182,fold4_alpine
fold8_poland,1.0,,DENW188,fold4_alpine
fold8_poland,1.0,,DENW189,fold4_alpine
fold8_poland,1.0,,DENW200,fold4_alpine
fold8_poland,1.0,,DENW207,fold4_alpine
fold8_poland,1.0,,DENW208,fold4_alpine
fold8_poland,1.0,,DENW211,fold4_alpine
fold8_poland,1.0,,DENW212,fold4_alpine
fold8_poland,1.0,,DENW247,fold4_alpine
fold8_poland,1.0,,DENW259,fold4_alpine
fold8_poland,1.0,,DENW260,fold4_alpine
fold8_poland,1.0,,DENW329,fold4_alpine
fold8_poland,1.0,,DENW337,fold4_alpine
fold8_poland,1.0,,DENW338,fold4_alpine
fold8_poland,1.0,,DENW355,fold4_alpine
fold8_poland,1.0,,DENW356,fold4_alpine
fold8_poland,1.0,,DENW405,fold4_alpine
fold8_poland,1.0,,DENW415,fold4_alpine
fold8_poland,1.0,,DENW430,fold4_alpine
fold8_poland,1.0,,DENW431,fold4_alpine
fold8_poland,1.0,,DERP003,fold4_alpine
fold8_poland,1.0,,DERP009,fold4_alpine
fold8_poland,1.0,,DERP010,fold4_alpine
fold8_poland,1.0,,DERP017,fold4_alpine
fold8_poland,1.0,,DERP019,fold4_alpine
fold8_poland,1.0,,DERP020,fold4_alpine
fold8_poland,1.0,,DERP022,fold4_alpine
fold8_poland,1.0,,DERP023,fold4_alpine
fold8_poland,1.0,,DERP024,fold4_alpine
fold8_poland,1.0,,DERP028,fold4_alpine
fold8_poland,1.0,,DERP041,fold4_alpine
fold8_poland,1.0,,DERP045,fold4_alpine
fold8_poland,1.0,,DERP046,fold4_alpine
fold8_poland,1.0,,DERP047,fold4_alpine
fold8_poland,1.0,,DERP053,fold4_alpine
fold8_poland,1.0,,DESL003,fold4_alpine
fold8_poland,1.0,,DESL012,fold4_alpine
fold8_poland,1.0,,DEUB004,fold4_alpine
fold8_poland,1.0,,DK0012R,fold5_north
fold8_poland,1.0,,DK0030A,fold5_north
fold8_poland,1.0,,DK0034A,fold5_north
fold8_poland,1.0,,DK0045A,fold5_north
fold8_poland,1.0,,DK0051A,fold5_north
fold8_poland,1.0,,DK0053A,fold5_north
fold8_poland,1.0,,DK0056A,fold5_north
fold8_poland,1.0,,DK0059A,fold5_north
fold8_poland,1.0,,DK0060A,fold5_north
fold8_poland,1.0,,EE0009R,fold5_north
fold8_poland,1.0,,EE0011R,fold5_north
fold8_poland,1.0,,EE0016A,fold5_north
fold8_poland,1.0,,EE0018A,fold5_north
fold8_poland,1.0,,EE0019A,fold5_north
fold8_poland,1.0,,EE0021A,fold5_north
fold8_poland,1.0,,EE0022A,fold5_north
fold8_poland,1.0,,ES0001R,fold1_iberia
fold8_poland,1.0,,ES0006R,fold1_iberia
fold8_poland,1.0,,ES0010R,fold1_iberia
fold8_poland,1.0,,ES0011R,fold1_iberia
fold8_poland,1.0,,ES0012R,fold1_iberia
fold8_poland,1.0,,ES0013R,fold1_iberia
fold8_poland,1.0,,ES0014R,fold1_iberia
fold8_poland,1.0,,ES0016R,fold1_iberia
fold8_poland,1.0,,ES0041A,fold1_iberia
fold8_poland,1.0,,ES0094A,fold1_iberia
fold8_poland,1.0,,ES0110A,fold1_iberia
fold8_poland,1.0,,ES0118A,fold1_iberia
fold8_poland,1.0,,ES0126A,fold1_iberia
fold8_poland,1.0,,ES0201A,fold1_iberia
